Chr	Start	End	Colorval
Renan	1	1000000	white
Renan	1000001	2040000	white
Renan	2040001	3040000	white
Renan	3040001	4320000	white
Renan	4320001	5320000	white
Renan	5320001	6320000	white
Renan	6320001	7320000	white
Renan	7320001	8460000	white
Renan	8460001	9460000	white
Renan	9460001	10460000	white
Renan	10460001	11460000	white
Renan	11460001	12460000	white
Renan	12460001	13660000	white
Renan	13660001	14660000	white
Renan	14660001	15660000	black
Renan	15660001	16680000	white
Renan	16680001	17680000	white
Renan	17680001	18680000	white
Renan	18680001	19720000	white
Renan	19720001	20720000	white
Renan	20720001	21720000	white
Renan	21720001	22720000	white
Renan	22720001	23720000	white
Renan	23720001	24720000	gray
Renan	24720001	25720000	gray
Renan	25720001	26820000	gray
Renan	26820001	27860000	gray
Renan	27860001	28860000	gray
Renan	28860001	29880000	gray
Renan	29880001	30940000	gray
Renan	30940001	31940000	gray
Renan	31940001	33020000	gray
Renan	33020001	34020000	gray
Renan	34020001	35080000	white
Renan	35080001	36080000	white
Renan	36080001	37080000	white
Renan	37080001	38080000	gray
Renan	38080001	39140000	gray
Renan	39140001	40140000	gray
Renan	40140001	41140000	gray
Renan	41140001	42600000	gray
Renan	42600001	43620000	gray
Renan	43620001	44620000	gray
Renan	44620001	45620000	white
Renan	45620001	46620000	gray
Renan	46620001	47640000	gray
Renan	47640001	48640000	gray
Renan	48640001	49660000	gray
Renan	49660001	50660000	gray
Renan	50660001	51840000	gray
Renan	51840001	52840000	gray
Renan	52840001	53860000	gray
Renan	53860001	54860000	white
Renan	54860001	55860000	white
Renan	55860001	56860000	white
Renan	56860001	57860000	white
Renan	57860001	58920000	white
Renan	58920001	59960000	white
Renan	59960001	60960000	gray
Renan	60960001	61960000	gray
Renan	61960001	62960000	gray
Renan	62960001	63960000	gray
Renan	63960001	64960000	gray
Renan	64960001	65960000	gray
Renan	65960001	67000000	white
Renan	67000001	68000000	white
Renan	68000001	69040000	white
Renan	69040001	70040000	gray
Renan	70040001	71060000	black
Renan	71060001	72060000	gray
Renan	72060001	73080000	black
Renan	73080001	74080000	gray
Renan	74080001	75080000	gray
Renan	75080001	76080000	black
Renan	76080001	77080000	black
Renan	77080001	78080000	black
Renan	78080001	79120000	black
Renan	79120001	80120000	gray
Renan	80120001	81120000	gray
Renan	81120001	82120000	gray
Renan	82120001	83120000	gray
Renan	83120001	84160000	gray
Renan	84160001	85160000	gray
Renan	85160001	86160000	gray
Renan	86160001	87160000	gray
Renan	87160001	88160000	gray
Renan	88160001	89200000	gray
Renan	89200001	90200000	gray
Renan	90200001	91200000	gray
Renan	91200001	92220000	gray
Renan	92220001	93220000	gray
Renan	93220001	94240000	gray
Renan	94240001	95240000	gray
Renan	95240001	96240000	gray
Renan	96240001	97300000	gray
Renan	97300001	98300000	gray
Renan	98300001	99320000	gray
Renan	99320001	100320000	gray
Renan	100320001	101420000	gray
Renan	101420001	102420000	gray
Renan	102420001	103420000	gray
Renan	103420001	104420000	gray
Renan	104420001	105440000	gray
Renan	105440001	106440000	gray
Renan	106440001	107440000	gray
Renan	107440001	108440000	blue
Renan	108440001	109460000	blue
Renan	109460001	110460000	blue
Renan	110460001	111460000	blue
Renan	111460001	112460000	blue
Renan	112460001	113460000	gray
Renan	113460001	114460000	gray
Renan	114460001	115480000	gray
Renan	115480001	116480000	gray
Renan	116480001	117480000	gray
Renan	117480001	118540000	gray
Renan	118540001	119760000	gray
Renan	119760001	120760000	gray
Renan	120760001	121760000	gray
Renan	121760001	122760000	gray
Renan	122760001	123760000	gray
Renan	123760001	124760000	gray
Renan	124760001	125760000	gray
Renan	125760001	126760000	gray
Renan	126760001	127760000	gray
Renan	127760001	128820000	gray
Renan	128820001	129820000	gray
Renan	129820001	130840000	gray
Renan	130840001	131840000	gray
Renan	131840001	132860000	gray
Renan	132860001	133860000	gray
Renan	133860001	134860000	gray
Renan	134860001	135860000	gray
Renan	135860001	136860000	gray
Renan	136860001	137860000	gray
Renan	137860001	138860000	gray
Renan	138860001	139860000	gray
Renan	139860001	140860000	gray
Renan	140860001	141860000	green
Renan	141860001	142860000	green
Renan	142860001	143920000	green
Renan	143920001	144920000	green
Renan	144920001	145920000	green
Renan	145920001	146980000	green
Renan	146980001	147980000	green
Renan	147980001	148980000	green
Renan	148980001	149980000	green
Renan	149980001	150980000	green
Renan	150980001	151980000	white
Renan	151980001	152980000	gray
Renan	152980001	153980000	gray
Renan	153980001	154980000	gray
Renan	154980001	156020000	gray
Renan	156020001	157040000	gray
Renan	157040001	158040000	gray
Renan	158040001	159060000	gray
Renan	159060001	160060000	gray
Renan	160060001	161060000	gray
Renan	161060001	162060000	gray
Renan	162060001	163060000	gray
Renan	163060001	164060000	gray
Renan	164060001	165120000	gray
Renan	165120001	166120000	gray
Renan	166120001	167120000	gray
Renan	167120001	168120000	gray
Renan	168120001	169120000	gray
Renan	169120001	170120000	gray
Renan	170120001	171120000	gray
Renan	171120001	172140000	gray
Renan	172140001	173180000	gray
Renan	173180001	174180000	gray
Renan	174180001	175220000	gray
Renan	175220001	176280000	gray
Renan	176280001	177280000	gray
Renan	177280001	178280000	gray
Renan	178280001	179320000	gray
Renan	179320001	180320000	gray
Renan	180320001	181320000	gray
Renan	181320001	182320000	gray
Renan	182320001	183320000	gray
Renan	183320001	184360000	gray
Renan	184360001	185360000	gray
Renan	185360001	186400000	gray
Renan	186400001	187420000	gray
Renan	187420001	188420000	gray
Renan	188420001	189420000	gray
Renan	189420001	190420000	gray
Renan	190420001	191420000	gray
Renan	191420001	192420000	gray
Renan	192420001	193420000	gray
Renan	193420001	194440000	gray
Renan	194440001	195440000	gray
Renan	195440001	196440000	gray
Renan	196440001	197440000	gray
Renan	197440001	198440000	gray
Renan	198440001	199440000	gray
Renan	199440001	200440000	gray
Renan	200440001	201440000	gray
Renan	201440001	202440000	gray
Renan	202440001	203440000	gray
Renan	203440001	204440000	gray
Renan	204440001	205440000	gray
Renan	205440001	206460000	gray
Renan	206460001	207460000	gray
Renan	207460001	208460000	gray
Renan	208460001	209460000	gray
Renan	209460001	210480000	gray
Renan	210480001	211480000	gray
Renan	211480001	212480000	gray
Renan	212480001	213480000	gray
Renan	213480001	214480000	gray
Renan	214480001	215480000	gray
Renan	215480001	216480000	gray
Renan	216480001	217500000	gray
Renan	217500001	218500000	gray
Renan	218500001	219500000	gray
Renan	219500001	220500000	gray
Renan	220500001	221500000	gray
Renan	221500001	222500000	gray
Renan	222500001	223500000	gray
Renan	223500001	224500000	gray
Renan	224500001	225500000	gray
Renan	225500001	226500000	gray
Renan	226500001	227500000	gray
Renan	227500001	228500000	gray
Renan	228500001	229500000	gray
Renan	229500001	230500000	gray
Renan	230500001	231500000	gray
Renan	231500001	232520000	gray
Renan	232520001	233620000	black
Renan	233620001	234620000	gray
Renan	234620001	235620000	gray
Renan	235620001	236620000	gray
Renan	236620001	237660000	gray
Renan	237660001	238700000	gray
Renan	238700001	239700000	gray
Renan	239700001	240700000	gray
Renan	240700001	241700000	gray
Renan	241700001	242700000	gray
Renan	242700001	243700000	gray
Renan	243700001	244700000	gray
Renan	244700001	245700000	gray
Renan	245700001	246700000	gray
Renan	246700001	247700000	gray
Renan	247700001	248700000	gray
Renan	248700001	249700000	gray
Renan	249700001	250700000	gray
Renan	250700001	251700000	gray
Renan	251700001	252700000	gray
Renan	252700001	253700000	gray
Renan	253700001	254700000	gray
Renan	254700001	255700000	gray
Renan	255700001	256700000	gray
Renan	256700001	257700000	gray
Renan	257700001	258700000	gray
Renan	258700001	259700000	gray
Renan	259700001	260700000	gray
Renan	260700001	261800000	gray
Renan	261800001	262800000	gray
Renan	262800001	263800000	gray
Renan	263800001	264800000	gray
